9882 27338
4821 5333 -408
6660 9092 433
5344 1085 449
3368 9592 -764
7099 5372 -786
2549 5892 463
1767 6372 995
2981 1941 317
8165 8486 -669
6707 9411 651
5265 4984 -659
6363 7589 -366
7556 5044 256
7539 957 960
2365 4488 245
827 5501 809
8979 513 920
6256 9108 989
9859 258 -328
7486 9473 80
4973 3111 116
3788 2768 979
2244 390 59
8917 1454 329
2837 7059 252
2165 6342 128
467 109 -106
5043 8517 -543
502 3714 -903
8532 1099 -659
6742 1767 -25
1411 4230 255
2748 5190 903
9543 258 -461
6425 6020 212
7851 4608 -273
7792 7795 -896
9122 2991 -648
6209 6890 -460
6805 8348 -476
7555 8040 53
7403 7804 -992
1239 510 -560
3767 5326 822
2509 6756 259
8291 6753 -856
2834 926 243
4552 7536 590
4382 9875 72
9328 1776 -779
558 2922 302
2750 8872 868
7513 9292 -303
4967 1169 966
5274 64 801
4714 9815 -279
823 2954 977
5630 268 472
8930 396 373
3163 1261 -316
8105 4684 -664
6439 7213 346
8976 3054 -939
3145 7301 -698
5353 7516 680
7303 8843 218
6896 6457 358
3184 8078 -241
217 2698 133
4702 8976 458
2479 8327 -570
8790 5318 -551
6429 581 134
3322 3850 -737
8689 7044 508
5196 4524 150
8040 4983 -909
4027 1200 27
6423 7017 940
820 5363 -80
8979 8692 -969
1134 3369 514
5148 7981 416
7900 6706 -489
3371 3036 133
7869 3007 713
5462 772 70
3751 7798 648
9662 7892 731
5101 6560 -525
5707 4177 -203
8637 4669 -872
7882 9375 -851
7191 4559 106
3560 4728 -768
2083 7757 247
1472 9113 -255
823 3199 -716
232 843 -357
6417 1884 809
5209 3393 -516
7725 5658 -561
6749 8829 170
192 5694 167
2536 7749 -899
4203 1675 813
65 4184 -530
2207 5482 -90
7012 6815 286
1322 6323 454
5345 2736 -393
1728 6294 -977
7893 5388 -867
3639 5424 211
3725 6101 495
3247 9380 861
5663 9627 495
7001 8237 420
2005 6617 522
922 3499 -442
4568 7737 895
9423 2821 -434
3207 3225 92
1251 7621 -63
4595 3316 925
3826 4386 -812
4667 6723 599
1669 6642 -536
8857 2770 -715
5931 179 -983
7026 2643 425
1242 7313 -807
3086 6732 -277
8575 2186 835
4993 443 -915
2776 837 726
6060 8057 -767
7492 3692 -636
433 7136 693
1260 4542 970
2130 4117 -966
439 2969 740
9317 512 -157
5352 1627 773
4452 9171 -750
4784 105 -937
7147 1655 390
4248 115 -254
8957 9587 156
4602 4236 -164
7147 1901 -453
296 1893 811
8054 2184 -181
460 7519 49
6774 5250 -534
9551 4311 220
6623 2671 -752
3450 2799 -120
5744 1681 -599
8639 4338 -288
8449 9584 -655
4608 9504 -835
7152 4203 420
1739 4260 -486
8399 6961 174
6495 1640 -596
9204 7388 -940
216 9418 -490
8581 5497 -965
2447 4690 435
406 2514 662
5031 8435 -894
5021 1845 191
1967 6023 20
4720 8198 16
8014 6631 287
1131 6334 -130
1162 3369 -943
1796 5644 -108
2770 8841 41
7461 5088 -846
8772 3296 -474
6123 274 643
9344 4972 -794
4573 1367 -732
2553 3718 779
4758 901 718
1134 6524 -486
5650 4081 6
704 6056 991
7544 6703 -106
831 1075 -989
1729 3078 604
4303 9639 -742
9334 2545 845
1122 9641 -491
5535 3725 426
8065 2150 -629
703 6627 271
6479 9111 423
3472 7095 -932
2498 6502 -601
1226 1777 863
2429 7731 -102
2326 9280 -175
2194 3896 -573
1870 6996 677
3484 2061 -926
8923 2100 -594
3216 885 -731
591 1801 775
8046 5913 -144
2461 4794 155
7205 8667 -33
6125 6445 -920
3276 4767 558
6500 8879 993
190 4653 326
8283 457 152
9083 5484 510
7751 926 -402
6853 2319 -449
169 7873 -818
8786 1382 -693
2726 3142 518
907 5091 -793
1217 7512 -569
7904 5601 160
7441 6201 -653
5644 731 -152
2048 5753 117
7305 7449 -225
3713 3588 -938
4776 2272 393
2728 4474 -306
3480 2796 487
302 5806 328
3855 1534 352
8509 6054 915
6014 9020 447
6295 6086 864
1056 5475 75
6437 6793 50
9164 7577 898
6614 5632 563
1973 1622 952
7404 5168 -108
7127 3848 -526
6039 8993 80
135 3488 533
5729 2616 906
1725 1573 306
9818 3003 523
7490 6647 -463
148 19 -524
7777 40 -811
6545 4631 165
6219 1423 -806
9696 725 -68
7575 4053 -949
1622 5553 -944
8772 2831 -478
9334 3132 -646
1171 2448 -604
6490 3463 332
5066 9571 -780
1489 5849 128
8942 1200 -405
8644 805 568
6330 9380 -34
3734 5061 -466
481 4782 673
490 3004 -38
7978 6170 -173
8919 2467 -574
4227 2604 -934
2461 2310 -271
5018 6570 -645
6994 5252 8
9716 3450 -89
9829 1506 893
5355 4423 888
8307 4070 396
3086 6542 342
7765 4029 416
4073 402 -1
9103 3718 217
7666 4840 795
8007 864 -487
1775 7767 -869
7566 2459 -137
1201 3371 -952
9786 845 489
8382 2073 -510
2574 7644 482
4642 5540 731
8600 4644 -58
3969 6622 936
5076 7930 507
8317 9539 -558
9044 755 -262
7695 9823 355
7466 9216 202
9749 7161 -999
3611 4364 -865
1202 729 -951
5984 8277 162
1002 5818 967
7832 8828 827
1672 4228 196
3585 410 -850
5333 285 492
6183 1895 -998
1883 8083 -155
13 2786 -881
6178 7565 -600
1516 5252 -906
5792 8512 -961
6900 1238 158
9739 3308 -668
5069 7390 -831
5493 9177 3
3568 6960 -765
3209 3777 366
6344 6311 -572
3026 5646 -950
476 9814 51
3497 7782 -549
2385 9531 -533
1620 9425 -606
603 7196 -240
627 5393 -136
5173 3067 -235
114 4370 183
5084 3821 -909
4358 9482 489
9116 2782 609
4309 8202 -935
2083 9746 -419
8033 5551 753
6544 9678 299
3897 3702 -722
2125 2799 -136
2118 6398 -948
5631 6935 -825
1476 575 237
3937 3539 98
9439 360 -139
4139 3402 252
9545 5339 787
4467 4445 441
5874 6917 914
6446 3792 184
19 6898 -36
4774 6351 -120
397 3402 691
9579 2620 -431
5363 5698 -530
2273 4181 504
6192 9243 -663
4055 4155 555
4588 5288 326
8145 16 219
28 3314 -510
9393 71 726
3860 9628 -923
6311 4380 -578
3344 8257 -660
789 4588 993
4810 1324 858
627 534 -590
825 1925 652
5620 493 680
3887 6687 -777
186 5016 -242
170 4152 437
2711 1904 -77
5215 4618 74
9348 9790 673
788 4332 -136
3434 6041 -424
3771 4686 369
6372 3235 828
9162 9608 447
3344 6404 546
3985 6814 532
8513 8437 483
1993 4951 -522
7567 9219 518
4533 907 931
8477 7840 871
75 4157 -762
9161 3385 802
6271 4214 -270
2269 2690 92
934 8400 -692
8742 850 615
4036 1582 -347
1248 8060 -571
9061 6692 477
300 9053 -569
7343 8937 597
2869 7660 991
6158 8817 -930
4893 4306 -940
7235 3395 152
1905 8331 -918
918 7532 -850
6763 2227 -629
7349 5737 851
7766 6044 -643
6458 1494 523
9135 9147 184
696 1242 312
9325 8199 131
1124 9047 825
1698 4264 567
2711 7660 220
8156 5264 -936
5259 494 166
1839 2733 36
3707 8288 498
6645 2283 -445
9806 8724 -427
4508 4340 381
9497 8916 483
3486 5703 375
8360 705 -54
3516 9349 -13
9417 658 -763
7548 7265 -762
8537 2822 134
4871 8274 -130
5525 2965 541
4049 2399 -167
4765 7373 -880
3234 3565 -876
6025 5959 360
200 2766 308
4731 362 -990
4608 6368 642
4512 5405 519
8417 4937 812
7264 1765 902
2476 7780 284
9166 2034 -627
5531 8728 -30
7571 9480 742
8456 3906 -453
4645 9066 -927
3912 8642 -219
692 6845 211
8081 316 575
779 285 288
3216 4605 896
1559 7478 621
8393 3386 987
8449 5093 583
6535 9409 963
8874 7667 -492
1339 6451 904
4399 9515 -891
15 1303 318
9446 5509 -996
1744 8765 -396
4250 9844 373
7777 9400 -701
648 5853 -594
7650 3528 -139
1331 3566 393
1781 7624 -816
4835 9850 134
1148 688 -476
3912 2689 509
3181 5624 217
8514 1601 -640
1463 4507 -467
7790 5616 695
894 2663 809
2194 804 512
149 2069 -529
3123 657 -756
1263 1551 403
1440 9696 -665
8946 2768 355
4345 7566 -410
3912 1186 926
1072 183 410
5825 2907 607
4913 3191 855
7708 605 -774
2536 8996 242
6058 5938 -244
9808 3309 -135
608 7221 -144
1323 4652 663
6260 178 163
7961 3246 760
3986 1076 -263
2665 4716 -279
6903 6577 781
1555 6588 -424
1677 6065 -874
912 4987 -19
5751 5382 119
4718 817 -80
646 9146 339
6964 5682 694
7512 1811 393
8807 5850 336
2408 3348 763
2456 6845 88
7406 2809 91
4667 3989 573
8319 9804 -347
7050 1359 -120
6067 3625 970
6506 3879 -766
3283 2625 -152
7894 2064 -36
4914 5684 304
2843 9380 128
3207 4070 -526
5632 4852 950
5783 1878 -31
3510 9383 -2
4787 718 974
3039 5689 -895
9388 1074 204
6 9709 -946
7206 8968 163
2075 1358 859
2543 8706 -14
2179 9329 162
8088 7720 784
1379 5408 69
4358 1572 -162
721 9311 281
1505 845 -204
1984 7257 -583
9483 3519 -350
8571 1035 967
2269 2167 936
9878 3399 382
1008 581 -465
6069 498 -971
1328 5725 -804
639 8793 -335
4148 1021 -689
7426 9798 140
8308 4812 736
5442 9508 -68
741 5016 -766
652 2744 690
698 2494 396
4993 3152 257
5238 47 109
7406 5197 -658
8594 2844 -992
7789 655 704
3600 168 731
2423 7115 -996
4120 2902 995
4935 6386 538
5029 949 -768
4518 9879 54
4780 6443 594
1274 97 605
1887 8595 -46
8728 8833 970
2609 6714 -840
5729 9760 919
6177 7125 -161
7229 6954 317
5596 9398 -66
6996 8732 898
8419 92 608
9162 9796 -486
8755 8928 923
9293 8392 31
7531 7030 -946
6793 7523 673
7449 7484 415
8641 9610 -168
1274 1842 -716
1332 9416 -394
3001 6619 477
8739 1640 915
3505 675 -944
7670 9338 922
4343 2183 -219
2948 7945 -865
1905 51 -343
9776 751 -322
2586 2938 -300
7347 4702 629
1228 2600 -743
8613 7930 -14
9770 9234 -142
4874 9095 620
6663 6904 232
1130 6959 39
4031 70 -650
7337 7028 477
8646 5141 -337
2976 8413 -83
5199 8488 857
7639 3515 707
8871 2892 291
8136 1670 -13
2215 8090 621
5229 7162 -858
7925 8657 -756
3908 5857 -508
2147 5807 424
2168 6499 398
1576 3654 399
2820 2463 738
3418 1173 -865
7685 7379 -616
9880 395 -444
2679 3300 -311
4259 4906 661
5210 4718 -802
3151 1159 250
9874 728 567
1974 8136 754
9119 3322 -746
975 5323 642
3903 5238 207
4208 4677 -818
3589 3262 934
6694 6217 462
3819 1261 -327
7074 4946 698
7508 8286 -938
8716 7112 149
8615 3957 652
76 8981 -15
2576 8486 -550
473 8535 6
2710 3023 202
8937 9475 -964
5890 8692 374
2806 8582 822
4414 8972 -490
7206 7407 387
7297 9559 -367
4541 8952 893
7901 2846 -41
7032 4153 377
1625 9103 -399
4939 7374 -216
7260 9853 575
8776 9396 928
8666 2079 -16
9041 8393 -957
7537 4469 143
3063 2791 -267
7467 420 214
4951 189 -905
3511 5201 -442
3472 2218 162
1586 7813 -14
5567 4030 629
4069 3344 -190
7826 3132 238
5079 4772 -722
1295 6681 550
4685 4092 790
4485 3880 87
909 3075 -599
3778 123 -29
3401 3930 813
2815 7355 884
6713 1521 161
7018 9799 10
9456 4791 -847
1813 1480 -808
1958 5658 127
8314 5112 536
5174 3646 655
3340 6830 791
5093 8048 859
4805 8972 911
9319 4085 -469
7774 1609 43
4714 4778 -372
4449 8158 -171
6574 2329 -68
5605 608 299
1449 1112 -716
2 4045 33
1846 1735 517
2870 3767 -749
6629 8770 191
7104 9313 594
7022 685 447
2462 7743 -564
5020 3797 86
7008 6426 -787
617 6193 632
4000 1508 -639
6208 3710 461
3104 266 -705
3237 2690 -383
3733 8192 273
1077 8713 -591
431 2220 257
6258 5933 -350
2763 9393 320
4814 3213 603
9350 828 -934
9510 4445 -472
6991 4 710
616 6180 -210
6516 8428 -930
504 7405 882
20 6860 -783
1534 4823 -702
7760 6578 -671
2785 9493 523
284 2149 776
7573 384 -491
4244 2281 173
5289 452 -690
841 74 247
3638 1577 -170
2385 4812 -259
2208 3616 773
3213 5987 -196
7276 3603 223
3378 4846 -501
6724 1112 -862
6457 4692 -941
4965 9281 404
6739 53 743
3641 1903 -151
9023 2211 -635
794 3339 410
4361 863 -890
3763 2402 -281
5670 8146 704
6645 3264 -603
1322 2602 -321
7184 6583 -404
588 3187 574
5819 3068 -815
9443 8362 -770
7931 1445 -184
4897 3974 630
5925 67 -510
6711 8679 978
8206 5081 -166
8117 8563 740
7639 8679 634
8806 3604 -560
242 2989 619
5491 7523 614
2320 3993 625
8594 4143 -165
7489 1116 594
4459 7863 310
8891 2834 531
7236 9684 959
2795 2505 -380
4703 7899 180
4850 6453 -855
7559 2823 -286
198 7402 -113
512 6430 -944
4184 9781 680
8022 3080 924
6265 1866 426
3033 8428 791
3099 7792 16
702 1835 853
7148 2036 -240
1052 2049 -254
5891 7839 738
5395 8617 844
6651 6602 407
2624 6564 957
246 7751 -792
9393 2501 399
3184 7470 -983
6680 1591 -713
8523 3914 -404
6105 7116 238
9062 5303 70
6881 1909 314
1229 8318 -614
7020 5409 -616
1889 3978 -103
8813 8830 978
9713 3848 210
804 4410 -838
7272 9108 912
1527 5382 -393
6982 8800 -142
247 7103 179
9765 2172 -293
7738 5198 -79
164 75 55
8066 6251 651
7592 1981 114
89 751 -400
6430 3782 -39
8015 6706 -402
7782 6993 -951
1604 3524 -492
7555 7463 231
8647 1389 591
2090 7027 -585
106 3353 -408
6376 8254 -286
3335 4756 -875
9133 5866 -449
7658 6827 -357
1766 1288 -891
6377 5155 -331
3043 9375 -506
4621 9533 -603
8125 3249 -560
1733 3840 -689
964 6091 -625
6319 9218 371
4490 4436 -818
9697 2951 174
2680 7617 283
8571 8579 416
3289 5275 471
6052 7841 -623
7007 1882 165
2234 2763 143
8789 8806 699
3794 5377 -361
7114 7988 975
6327 7632 -938
2455 7131 621
164 5505 -169
7965 5363 -517
4042 2387 954
7315 6046 -917
8136 9216 359
922 3231 739
5551 3340 294
913 1950 257
3732 7786 -423
5955 5471 -128
2811 5303 -796
6622 5378 76
2001 5573 -282
5780 3909 -342
9494 3660 495
6436 576 331
5735 1999 701
5642 9499 218
7460 150 421
4033 1824 938
437 7592 -974
8758 857 -75
4311 7195 576
723 3646 -366
7829 9122 -46
8599 3390 -801
5975 7669 8
2839 3230 206
3863 9180 -37
1479 6444 106
2147 1393 149
7052 1782 25
9348 1796 -677
3534 4610 850
7307 4707 -807
8105 5216 -506
9149 9339 785
877 4614 288
2647 459 362
8776 940 -264
3793 3321 -720
8311 5808 -887
695 1263 637
5249 6665 313
6643 4234 -813
8391 8553 -603
5413 6702 -694
3417 6924 -365
8033 4118 1000
6200 5711 -528
6668 7768 753
3461 5313 28
2183 9504 -206
2555 7136 657
7557 3833 861
9292 8029 -427
9017 6348 653
5140 4595 -23
8874 6332 -129
2533 1403 -612
1422 7611 520
2866 1657 -365
543 2575 451
9156 544 -606
3920 7451 -80
3602 4830 -842
7587 3814 613
3878 5201 178
4641 7707 63
1790 1426 -620
7335 3111 41
4367 142 269
3633 5806 673
4987 9824 -27
7719 8783 323
6712 1850 880
9563 7062 -5
8594 8542 -253
7651 9157 -320
2007 9503 -677
1966 3539 776
5410 6041 -280
8844 4101 -837
1141 2462 610
6584 6815 -810
8277 4466 345
225 3716 988
3304 228 964
8384 8388 364
1407 398 -269
8816 8661 -172
7993 4797 923
1278 1587 -684
9347 9138 -648
9224 401 -880
11 723 -822
9211 8576 978
8098 1240 -388
861 5035 527
3402 3343 603
8771 9168 -696
8290 4237 -216
4858 333 -257
491 5192 -840
4496 4078 702
6028 7462 -265
4699 8754 183
5638 6118 -612
23 877 115
7445 8522 385
8784 8836 -581
8502 7441 4
785 8251 -717
8987 6924 447
2637 8656 -495
8850 9425 -782
219 1370 -735
6107 2359 978
4012 7745 -159
3688 3025 -652
8731 3049 19
7336 9058 -576
2097 7265 -554
1250 1580 24
588 3041 -368
5651 3162 720
577 8913 682
9795 405 407
2996 3876 -108
3323 7981 -348
5210 5900 -105
7470 8229 491
629 3145 -61
452 2416 -439
8154 2212 46
3707 8532 -998
3772 5288 289
1217 5111 856
9204 6117 -751
7565 4769 -144
3751 8050 -118
1747 1435 407
2630 1123 -201
4037 544 -592
8776 6618 -323
9817 5985 -168
7905 9821 -507
8647 9621 68
3547 308 -89
9029 3914 863
744 4979 -60
511 6064 -113
5025 9181 -858
9339 9138 -187
793 7846 -863
1498 8767 929
3162 3342 429
7479 2404 -271
6537 4828 170
3922 5667 -168
8007 5909 402
2858 2817 865
6167 1357 785
4624 2992 795
6682 81 709
1516 6108 807
9229 5527 922
4748 4546 -759
6179 4061 -426
5400 5448 931
2653 1619 702
759 601 747
6766 7530 -365
7815 8468 -87
6114 6171 -331
8555 5773 887
1508 3177 -516
3950 547 180
981 2264 203
968 3978 826
8055 1912 -39
616 9618 -846
5205 3738 147
8840 8809 -642
240 3829 593
7325 9431 -889
6770 1988 126
8399 8953 -690
54 6810 684
4062 9851 -578
6201 1205 -16
7812 618 623
260 1174 129
5126 1203 -305
1733 3292 -641
4806 8637 -900
960 1571 -43
5256 2964 -793
56 9083 -762
3880 7553 154
2463 1618 792
8883 7882 582
2129 7585 -271
9145 5956 -839
8357 7562 113
2393 6395 37
3467 985 22
4787 911 -499
776 392 -92
2598 2814 -567
2726 3714 -754
3928 6271 -768
4613 5646 -345
6558 499 -110
71 4478 856
6802 4104 -697
7633 8863 -566
8468 2093 -773
8481 6709 891
5045 6591 35
7514 4494 -706
4489 4510 601
8307 3529 121
2633 3747 -935
1643 5239 -407
8903 9328 121
3334 2875 892
6297 5629 -940
5562 2779 -970
9391 3465 676
7483 5829 479
6914 1154 833
5882 5157 -477
5906 2066 419
4560 2314 -697
8092 4100 -396
5067 4016 905
6807 2596 476
2448 6741 -348
1429 7631 -395
4658 3439 176
2625 2403 817
4771 2014 673
6055 7304 330
4128 529 -492
5064 8617 649
3335 4396 655
2411 8587 647
6474 2367 997
7509 6034 166
1480 8732 704
9197 3338 470
2644 5702 -527
2738 7422 -180
2774 2512 -527
3233 6391 -833
6417 4535 825
6601 3096 -374
5438 4424 -598
6429 5326 -908
3577 3416 -992
3346 6829 324
6121 2270 919
6106 128 -905
6767 6758 -518
7892 1876 608
1986 6659 874
317 4473 -728
4318 6613 929
6413 5878 -245
1743 6435 10
8890 6207 38
4027 7392 -750
4640 8521 -252
5131 6468 302
3142 3455 -464
2632 5415 -345
5184 3006 323
4829 2214 805
5071 4239 172
7563 904 41
1053 6424 -835
651 244 597
1212 8056 -482
1206 6704 644
4761 8922 865
4923 2579 -555
7861 6765 607
4253 6731 500
7248 71 252
2326 2424 911
7037 9598 692
9658 465 805
13 3055 841
7542 7126 37
2755 2687 -680
6041 4715 687
7600 8716 325
9439 105 -490
4240 3012 393
3060 4158 112
9269 8938 -77
7396 5790 -753
1407 2818 148
1595 1152 29
9183 1140 -500
1667 9789 -623
9184 9106 166
394 1441 342
489 549 -203
6080 2949 -889
2323 2315 -937
599 7653 754
9082 5103 -60
2589 8808 -434
639 6398 213
1098 3608 -448
5783 4265 144
2716 6816 -927
3764 8813 -464
5182 7281 539
6660 9784 987
7959 1932 552
8613 5286 687
7626 604 702
9554 4016 354
6426 407 -614
9045 1776 -573
5555 7763 -846
9219 7613 655
7635 1608 -703
7727 4038 492
1825 5457 -28
2459 216 -28
4020 9338 355
1000 3982 245
9721 7057 -722
9389 3933 -827
1685 9593 678
5443 7562 968
8900 6653 134
5563 3795 -772
2583 512 -410
9425 2727 -422
8531 3343 -195
3426 1642 608
3804 1747 292
555 1353 -121
9871 1299 -733
9595 9752 446
4808 6009 -114
2967 6279 52
591 5361 423
8539 9729 -180
5794 3977 -507
8998 5062 0
8807 9320 -58
771 389 -675
1157 3509 -270
9847 2733 -999
1254 293 -829
3739 9325 -966
5976 8112 744
660 6846 999
6778 3980 -564
147 6366 -958
9472 4034 648
1271 5450 -645
2624 4835 621
6834 2687 -687
7436 8959 437
3949 6081 -160
473 6948 -545
7514 3268 383
2992 8297 -59
9607 1567 674
3675 9341 91
4904 8208 420
2151 9706 -944
5017 1292 -923
4552 4525 965
1926 9752 -389
5563 8155 896
2434 5583 642
4942 9869 629
3659 231 340
9812 5555 -1000
3462 4688 761
7203 5146 -482
366 8333 -884
1326 1420 -54
4680 6212 -769
6720 4307 896
5119 5686 116
9141 6513 -356
8298 8738 15
8390 4911 -931
5438 1764 837
1025 216 -47
7071 2116 801
6919 4874 357
9523 1034 -969
6263 8618 -883
8502 3468 354
342 5140 -235
4992 4868 950
436 6008 491
8009 1060 475
6503 1726 -57
4236 8275 349
9664 5691 -744
1833 667 673
1838 9703 -775
2917 3774 -3
9873 2128 921
8826 1993 371
7908 5583 10
9637 7858 273
5613 5748 465
5147 571 -826
7964 1262 -625
7941 7444 -249
1113 1654 968
2291 4728 331
4088 8952 -42
4416 1649 511
5891 3389 552
3586 8179 -346
9777 7332 104
5934 6064 995
571 2724 799
2520 7437 -762
1599 5654 950
5300 6927 944
8570 6415 -329
8896 6041 -583
2296 7047 -171
2863 9265 -750
9881 2573 683
1748 3012 -200
6488 3411 310
6267 219 -879
7270 3357 949
8162 3862 22
2428 8184 -491
7361 5454 -487
3087 9092 814
8134 7126 252
3836 469 678
8987 6581 -360
4572 9125 -997
2609 4484 963
4167 3403 -831
7848 6220 -670
9570 7988 839
6432 1605 -359
1371 4225 -752
3835 3989 -460
8697 3459 25
8114 6340 772
638 9250 -912
2458 1537 -332
3917 1683 298
3414 1331 -255
2977 1834 -825
6614 9048 -871
7230 1537 205
617 6198 228
7086 7644 -520
4140 2348 736
4898 3521 -327
5706 1266 -688
7803 542 987
6658 5829 787
942 6632 622
5672 7081 -115
1833 6335 884
775 4989 502
2358 8602 -145
6816 3966 219
4617 4125 -664
7842 933 -13
7245 7855 -824
9197 5973 894
8460 8157 587
4355 9344 -142
8376 8124 215
8084 3213 690
6019 9736 -18
9423 4715 -737
8140 3794 360
8545 4008 968
1901 8393 -110
8171 6197 305
9745 7675 425
5353 4988 -93
4103 8801 178
1481 3792 542
7964 1554 -895
5219 9638 -286
7244 4272 625
2886 71 675
6254 4969 -857
7302 2452 -10
6776 4375 769
2844 9574 8
5284 900 438
3517 1220 -230
5429 4226 -528
1918 3743 -682
5592 8936 -724
7558 3662 -219
6737 4476 -725
8295 2962 917
9768 2943 -160
9607 7240 254
8640 3137 592
977 788 926
9071 260 359
7572 3349 69
8929 26 328
8817 4658 634
12 4593 500
931 6335 377
1156 4376 -779
5457 6002 -643
5667 8486 853
7990 5523 549
1790 7004 -666
6952 2773 -61
781 5831 -581
4408 8240 -331
5921 6917 -810
9677 5967 -675
984 933 -136
8096 8103 -508
3217 8368 235
447 4875 -254
8357 5322 -701
8471 2424 -1
5802 4484 297
3352 1135 289
3316 493 -210
3945 7366 937
7109 8108 408
9311 9603 -20
962 1150 -84
614 535 292
6964 4107 -847
5456 5392 713
9136 3199 886
7325 381 310
8885 9509 -617
7361 4873 940
5343 8952 670
4687 9208 -853
2450 5168 432
8028 6371 666
6013 3847 256
4641 8791 -584
4333 9143 782
4672 2261 -932
7106 7053 567
624 5606 -906
739 9070 413
351 9672 864
905 6181 -909
8903 8507 742
2652 3763 375
151 558 941
1195 6880 -47
942 2264 895
3072 6087 794
1733 836 -728
2232 536 -422
1696 7976 831
2321 9195 -781
9440 5675 931
4211 1911 -603
7459 171 781
7574 5761 -255
2509 8080 126
5397 7672 608
30 1966 138
9583 3350 -435
800 4375 876
307 8570 -161
4018 9393 968
7338 5260 -353
8814 6224 71
55 4064 -379
4473 6933 -87
1256 7022 -743
9867 8528 587
7406 532 -188
8617 2848 -810
8204 2959 -931
838 5180 462
9713 5128 377
797 6431 -215
6515 6034 -949
2109 9013 -692
7634 9228 -93
5952 3264 -153
6592 4484 -699
5760 6551 881
1592 7233 317
5507 8482 11
6489 2630 -742
1526 1797 -833
6663 3067 -550
4745 8741 -108
237 2511 -489
1653 9438 131
841 8562 -941
7716 9599 896
2292 6642 84
1790 8478 243
3566 6037 -368
5911 1806 -65
2325 862 -916
6042 550 243
3716 2736 -435
1314 6687 -3
7445 3273 -833
8498 1390 -881
6071 9386 -143
3078 152 999
8860 1987 997
6768 8398 689
619 7581 -44
6826 2215 789
5367 5276 524
4777 8279 -372
6439 4049 -192
5993 8304 722
7373 2170 446
6646 4577 -741
9725 4887 383
866 7725 -633
5375 4032 -184
9194 751 -821
2021 8647 -596
6131 3739 -918
9508 4822 778
1225 691 -145
834 3818 -768
5477 6032 -164
9224 8332 470
4436 7876 -389
643 7732 671
4525 8873 60
7969 8922 524
4489 2951 376
8468 6483 148
8730 6686 29
7054 3976 -967
4881 8980 -695
3710 3233 487
1735 4686 190
1658 7468 32
3551 2740 -726
6547 2664 -439
5060 4178 287
8296 8404 -494
8930 49 539
1442 3265 -302
95 6849 -277
4938 1854 -588
5343 2954 -813
3730 3064 -537
7922 3619 -407
3671 2954 645
5399 6144 -63
8222 2950 442
1021 5942 945
4126 3622 -487
8896 2037 -109
9493 5586 352
5382 9128 -739
1372 2927 117
8442 8731 -199
254 448 930
2417 942 -805
3360 2507 983
240 8492 -763
4310 3006 -134
5673 7357 -956
9590 5848 -518
1345 3208 -726
6289 6674 628
7186 9460 820
4582 7789 518
8254 6553 621
5828 4581 782
7050 222 114
6278 2995 -693
6089 715 -225
7869 8696 159
7993 3172 26
8510 6729 405
6167 9717 746
1775 2495 228
8471 4060 784
4489 2067 -948
4302 6169 -5
9243 2158 766
7756 1120 390
6777 1282 816
1347 1897 -635
7587 7951 471
9282 2256 681
855 2059 974
9112 5834 656
8001 1020 -879
6058 3683 -712
2523 2402 -535
250 3167 2
5582 2133 -211
6433 7799 402
7117 4194 508
6319 4317 217
295 846 198
7890 4970 -26
4363 5390 -468
3396 5713 716
1930 1409 653
8313 2841 876
1174 1173 958
4900 8660 491
5375 2853 -199
2268 5201 145
6762 2154 -992
7655 9597 -675
318 9526 -837
6204 734 392
4969 2142 -996
6834 6867 914
930 829 868
6115 988 -386
1823 8874 201
6211 9477 -337
9619 5332 -151
9086 861 -311
9795 6557 -130
2675 6774 949
3773 4487 -983
7633 8224 -687
7614 5638 -355
9537 8791 -824
6968 8489 -889
9806 814 288
5357 971 -342
6605 5368 691
8286 988 188
1536 3041 -159
4072 5173 -841
9742 2493 792
372 7433 756
9307 4763 932
9084 2353 23
5249 578 -955
7134 146 36
82 5865 312
1068 6615 -480
8923 3284 -899
8058 7659 703
281 9818 -582
7774 2106 -711
6875 5541 855
560 9124 -620
7782 7921 -710
1817 9388 177
3062 9430 411
5291 3300 555
9496 5068 -810
3271 6066 -176
9268 267 -55
7323 6807 272
1122 4404 491
684 5928 531
7949 364 577
9621 3309 419
9840 5150 984
9693 2056 -577
7065 8881 -881
5222 1629 115
5067 1356 -585
6625 8704 -176
6026 9058 760
3562 3472 726
7589 8775 302
2184 6221 442
8631 6022 511
1610 6198 -13
5934 8443 750
6777 8074 965
4126 8132 -638
6541 4476 365
5909 2185 -935
5216 1910 908
450 3152 299
7875 9446 -645
2763 6009 794
3959 7190 -566
9225 2139 -7
1057 7246 -715
5489 1957 -75
9594 8030 482
5695 4822 235
5465 6230 56
8987 2947 134
3747 3496 -863
169 6646 -271
8157 412 717
2620 3064 -952
4554 5285 279
9701 5737 -411
6847 9364 -569
7737 7837 -436
4548 5012 215
1761 3941 740
8823 1470 -287
699 6544 946
930 8382 -910
6551 2756 170
8391 126 -274
8615 4624 -99
565 3160 -63
2368 3096 -492
5011 6200 -150
3221 1527 673
2631 7217 952
2601 4922 379
1646 1510 -376
7034 8308 40
760 3885 988
3148 1784 228
331 972 912
8474 1009 109
1676 2376 321
769 7139 -961
339 4712 988
825 1037 727
7389 939 740
5679 5324 -668
7343 3389 436
4059 9585 129
4869 2284 119
8990 5817 238
